edad,ingreso_anual,deuda_total,historial_crediticio,num_prestamos_activos,ratio_deuda_ingreso,num_retrasos_12m,empleo_estable,tipo_vivienda,num_tarjetas_credito,consultas_crediticias_6m,estado_civil,riesgo_alto
55,40596.6904756466,0.0,16,2,0.32449597986987033,1,Si,Propia,3,2,Divorciado,0
41,93730.60506317887,10662.369480719637,2,5,0.428893918078655,0,Si,Propia,4,2,Casado,0
22,24543.758891794303,53631.262737641824,14,4,0.006487084605340976,5,Si,Alquiler,3,0,Casado,1
69,32519.044567871806,19212.037969320543,13,4,0.35081813777967336,2,No,Propia,1,4,Casado,0
51,37691.048150162176,0.0,7,2,0.2624972687760466,1,Si,Propia,2,2,Casado,0
23,63567.609949418096,9840.11522263019,3,1,0.5216896902213235,0,Si,Propia,4,4,Casado,0
39,24028.505255327986,37197.07929509992,25,0,0.4494025117982059,1,Si,Propia,4,2,Casado,0
28,53392.964763699965,36800.692184114756,9,2,0.653686414500329,0,Si,Propia,2,0,Divorciado,0
65,54122.75358566393,24114.387748773006,1,3,0.0,1,Si,Propia,1,2,Soltero,0
33,32641.0507316655,16215.919058299329,13,3,0.2766172983290882,1,Si,Alquiler,1,2,Casado,0
50,58249.48652392142,1956.0802848791282,7,0,0.43910974467844743,2,No,Alquiler,2,1,Soltero,0
26,24804.65253156422,37363.70072824016,22,4,0.6583986468937151,1,No,Hipoteca,3,1,Soltero,1
23,22073.146438456348,46757.408353355786,26,2,0.17873570068916514,1,Si,Propia,6,2,Casado,0
33,52490.143913036016,55777.6000410369,9,4,0.23928740348321365,1,No,Alquiler,4,2,Casado,1
46,15000.0,7788.252826199136,24,3,0.6629244007219892,1,No,Alquiler,3,1,Soltero,1
20,15000.0,57310.45960812376,17,0,0.8608169179869705,2,Si,Propia,4,5,Divorciado,1
37,63320.832519920004,28867.758254710865,14,2,0.7411875924382971,1,Si,Alquiler,5,1,Soltero,0
53,76224.24856477926,30531.439268086127,4,1,0.743153997933413,2,Si,Alquiler,3,1,Casado,0
36,38329.922032686765,47871.84081262922,21,3,0.48622359249645314,0,Si,Alquiler,7,1,Casado,0
43,33298.23369755574,19180.921930405344,12,4,0.4264809261617373,0,No,Alquiler,5,3,Casado,0
20,75138.380649364,0.0,17,2,0.7803515454648913,3,Si,Alquiler,3,2,Casado,1
36,21361.544550027,44097.23096391523,1,2,0.3348071995336015,1,Si,Hipoteca,6,4,Soltero,1
37,15915.684381971041,36971.41488590146,12,3,0.19793144199811144,0,Si,Hipoteca,2,3,Casado,1
49,67690.91059271219,22794.463062460483,29,3,0.45667657043615545,1,No,Propia,1,4,Casado,0
24,50225.954662807686,42450.626878743875,13,0,0.32786387041997167,2,Si,Alquiler,3,2,Soltero,0
69,76621.91848225595,46538.86920930391,9,6,0.2463205582687419,1,Si,Propia,1,3,Soltero,0
58,15000.0,0.0,29,2,0.5701258028605696,2,Si,Alquiler,3,0,Soltero,0
50,15000.0,30450.25948795455,3,4,0.34998334125394603,1,Si,Alquiler,2,2,Soltero,1
57,50358.301496103915,0.0,14,2,0.4369089368965312,1,Si,Propia,3,3,Casado,0
56,60441.84246209466,27526.136209764343,7,3,0.5082308097335442,1,Si,Propia,4,3,Casado,0
35,71174.92719223646,22545.155119426214,14,1,0.046969398954032016,3,Si,Propia,3,2,Soltero,0
57,54370.44422021944,39838.1803485448,13,5,0.6478733699747563,0,No,Propia,2,2,Soltero,0
18,54116.37888396422,8538.895407521468,28,2,0.8601872707471169,1,Si,Hipoteca,4,3,Soltero,0
28,40264.96142424503,21570.269282969624,26,2,0.6561332513344158,1,Si,Alquiler,2,5,Casado,0
45,89772.62262261295,0.0,20,1,0.0,3,Si,Alquiler,3,3,Casado,0
74,22424.413613237553,41150.07642067675,8,0,0.4450876721531217,0,Si,Alquiler,4,1,Soltero,1
42,58975.503813898475,28232.00166411853,19,1,0.028314728377675513,2,Si,Propia,3,0,Casado,0
67,25304.779135299505,31744.828756412193,2,1,0.6387424367064234,3,Si,Propia,5,0,Casado,1
40,63369.463645125245,131.38527930547934,25,1,0.639466493432485,2,Si,Hipoteca,5,1,Soltero,0
48,24074.56076530584,37961.2434970601,14,2,0.47452185007629244,1,Si,Alquiler,4,1,Casado,1
47,68595.39246251146,63054.99407028451,23,1,0.0,0,Si,Alquiler,2,1,Casado,0
59,52802.62367061293,26301.745622476188,16,3,0.40207760042891316,1,Si,Hipoteca,3,2,Casado,0
52,93615.97933146704,43001.77816163289,24,3,0.17580279081648548,1,No,Propia,3,3,Casado,0
24,42974.50881821036,12587.579537482306,15,3,0.42773103171320553,1,Si,Hipoteca,1,0,Casado,0
33,60624.15290618863,28462.876199058897,3,4,0.39711261472645737,0,Si,Alquiler,3,4,Divorciado,0
43,30508.592988482258,0.0,10,3,0.6085234563668799,1,Si,Propia,2,3,Soltero,0
65,42802.674838967636,45762.43609386925,24,4,0.3683676066485563,2,No,Propia,3,1,Casado,0
74,52643.73698610882,33196.81154330794,7,1,0.7345203919638259,1,Si,Propia,6,1,Casado,0
69,15000.0,5614.2722834787455,2,3,0.4795123394886618,3,Si,Propia,5,0,Casado,1
66,15000.0,13962.75646323837,18,3,0.29497500909087865,3,Si,Propia,5,2,Soltero,1
19,64996.48249589113,31221.723451966252,13,1,0.3825288596409622,1,Si,Propia,4,2,Casado,0
18,46347.82946170801,48477.30031928349,8,2,0.6575111976444303,0,No,Propia,10,0,Casado,1
65,35176.83667379945,59590.54407037036,2,3,0.684052052596402,1,Si,Alquiler,4,1,Casado,1
29,31575.34548958111,27317.492419096863,3,1,0.0,0,Si,Propia,2,0,Divorciado,0
22,32537.780106907656,2707.0265226123884,24,3,0.1609209490049012,0,Si,Propia,2,0,Soltero,0
54,52813.76787520572,34769.30280647589,27,3,0.2745463946679838,1,Si,Alquiler,4,2,Divorciado,0
49,61125.896602904744,65697.64798064703,3,1,0.6812644797594716,1,No,Alquiler,6,0,Soltero,1
72,15000.0,0.0,10,6,0.6515072541232201,1,No,Hipoteca,2,2,Soltero,1
26,85320.85141924731,10908.087014221375,18,6,0.6009122562651735,2,No,Alquiler,8,1,Soltero,1
58,83542.51907354982,42219.286884932866,29,1,0.6270872667971124,2,Si,Propia,1,4,Soltero,0
52,15000.0,33071.98270508333,15,5,0.742557443169136,2,No,Alquiler,4,2,Soltero,1
36,77148.16740806993,19099.605434703975,22,2,0.511948535163508,1,No,Hipoteca,2,2,Soltero,1
65,76380.47128327607,34402.277466029045,21,1,0.6178185800658007,1,No,Hipoteca,4,0,Divorciado,1
33,50011.137354688624,49550.90403708631,16,2,0.48640336281345475,1,No,Hipoteca,2,4,Soltero,1
20,17570.78445287809,28033.27315615002,29,0,0.6112487840457019,0,Si,Alquiler,3,1,Casado,1
37,75380.7022916268,26279.846114158074,9,4,0.30307235725285464,1,Si,Hipoteca,3,0,Divorciado,0
41,43969.22334256621,41780.483398514334,23,1,0.2265329585533045,2,Si,Propia,1,2,Soltero,0
71,63721.97109547391,24589.702361916075,16,1,0.26814907881571054,0,No,Alquiler,1,0,Divorciado,0
73,105480.03179904446,52850.471217562605,15,0,0.34491835055492515,3,Si,Alquiler,2,0,Casado,0
50,56295.91876559047,70534.79356968703,19,1,0.5631145719229456,0,Si,Propia,3,3,Casado,1
41,27077.88270703595,12141.16063740676,21,2,0.7298038066658935,2,Si,Hipoteca,3,2,Casado,1
69,41606.725127006954,4999.489344319019,5,3,0.27896940887764926,0,Si,Propia,4,3,Casado,0
28,30263.86599397531,37434.38477380086,6,2,0.9056669729660004,0,Si,Propia,6,2,Casado,1
66,60837.242936213064,4289.909539441953,13,2,0.3554874134682837,0,Si,Propia,1,3,Casado,0
25,29848.31103125488,3948.4504209292572,10,2,0.40390229536784716,2,Si,Alquiler,4,2,Casado,0
53,38178.71444125892,0.0,11,4,0.457308003375412,1,No,Alquiler,4,3,Casado,0
55,17889.240639810007,22354.955048562497,13,1,0.27380506058644427,3,No,Propia,4,4,Soltero,1
57,46697.824862021414,29340.193943455,4,2,0.29997448791972214,0,Si,Hipoteca,10,2,Soltero,0
37,54418.86983255124,19652.740217155344,4,3,0.3391479038221314,1,Si,Propia,3,3,Divorciado,0
52,15000.0,57806.66367064342,19,2,0.1650971251153069,1,No,Alquiler,4,2,Casado,1
65,56489.33903700552,56317.745340922345,21,5,0.2360630905394091,1,No,Alquiler,3,1,Casado,0
42,48857.49422258051,68576.87928043513,22,0,0.3845494499678311,1,Si,Hipoteca,2,4,Soltero,0
52,30875.201281096815,30930.569318674174,25,5,0.3187021946447386,1,Si,Hipoteca,2,2,Casado,0
42,100715.72310674682,53676.381170215536,14,2,0.2702857410390177,0,Si,Propia,2,3,Casado,0
46,73961.91319011887,36177.05297574306,25,2,0.6050389126203931,2,Si,Alquiler,2,1,Divorciado,0
35,22589.937846214965,34167.64625039242,0,1,0.04978401980203856,2,No,Hipoteca,1,2,Casado,1
63,70955.9219892785,20652.27849409077,24,3,0.5170329893062011,1,Si,Propia,5,4,Casado,0
35,81112.45190052644,0.0,29,1,0.430196874071913,2,Si,Propia,3,3,Soltero,0
19,53300.52306543893,42745.82910027979,23,3,0.4566598379211435,1,Si,Alquiler,5,3,Casado,0
71,59036.050923683135,53082.72473056047,22,3,0.1544430975356353,1,Si,Alquiler,3,2,Casado,0
52,58458.66667303977,0.0,8,2,0.28898018441905143,2,Si,Hipoteca,1,2,Divorciado,0
33,15000.0,29806.026756347834,2,3,0.47834881978406707,1,Si,Alquiler,4,2,Casado,1
58,45328.260078740015,49832.943368291395,25,1,0.29186195881187804,1,Si,Alquiler,4,3,Soltero,0
53,44027.178950399284,22810.02446709164,3,1,0.09269021594570531,0,Si,Hipoteca,1,1,Soltero,0
50,85753.89091399696,53862.073466645365,15,3,0.3461556264463643,0,No,Propia,6,1,Casado,0
21,58343.19658904683,27194.339332852633,6,2,0.36180066512844744,0,Si,Alquiler,3,3,Soltero,0
50,42559.72594708263,19496.82938603479,21,3,0.5458499658760555,1,Si,Hipoteca,3,2,Soltero,0
31,47746.88147522472,55005.73825882467,13,3,0.627169198072737,1,Si,Alquiler,5,0,Casado,0
38,75584.63954068502,11324.925277198057,15,1,0.42761382827492816,1,Si,Propia,2,4,Casado,0
65,45385.38341886711,15501.919363504136,28,0,0.48736795386073517,0,Si,Alquiler,3,1,Casado,0
37,32545.111672709772,12089.082305653876,17,3,0.6111310648109439,0,Si,Alquiler,2,3,Casado,0
73,43107.44517697834,7148.094610254739,15,1,0.3624147062746155,1,No,Hipoteca,3,1,Soltero,0
25,73517.40359556706,33060.67834748776,15,1,0.5083091859020297,1,Si,Propia,5,3,Divorciado,0
24,62404.12263994841,19741.307964429943,1,1,0.11607693922156243,0,No,Hipoteca,2,0,Soltero,0
20,51106.69933372785,39772.26192832915,9,1,0.2874915917333053,0,Si,Propia,5,1,Soltero,0
34,54788.48248612075,0.0,6,3,0.7428334658941328,1,Si,Alquiler,3,1,Casado,0
50,36006.43816011295,7549.038189911673,24,1,0.6048681486218794,4,Si,Alquiler,2,2,Soltero,1
65,45151.26498893366,31031.581790527405,26,3,0.5671545561294425,0,No,Hipoteca,3,1,Casado,1
29,33417.39195563707,59393.611944074335,14,6,0.22276108958303875,0,Si,Alquiler,3,2,Soltero,0
68,42630.51789250641,37570.042978350415,27,0,0.09531320478601768,0,No,Hipoteca,3,3,Casado,1
39,83654.45659066562,18212.188102991142,8,3,0.20830430095132527,0,Si,Alquiler,1,2,Casado,0
72,23053.204715570253,209.372932394057,6,2,0.4206547945309548,1,No,Alquiler,3,0,Divorciado,0
39,32782.05833942712,17043.079031878122,26,1,0.5062322842174576,1,Si,Propia,4,1,Casado,0
63,18642.528426606204,29150.31754914359,23,3,0.7168086471420478,0,No,Propia,2,2,Casado,1
47,15000.0,0.0,15,1,0.1590117097974958,3,Si,Propia,3,3,Casado,1
55,45330.70214511771,5732.598595041702,25,0,0.28665114550285126,2,Si,Propia,4,1,Soltero,0
55,34559.77045498033,15248.880707060554,2,1,0.7265407974449495,1,Si,Propia,3,2,Casado,0
62,94042.22326980482,24851.827856300777,16,6,0.08210213042948822,2,Si,Alquiler,3,3,Soltero,0
68,42928.836345555166,28913.27040502591,22,1,0.4438780805364896,1,Si,Hipoteca,3,1,Soltero,0
71,82234.9215857506,17782.6444358573,7,4,0.015179082373558084,0,No,Alquiler,3,2,Soltero,0
25,74200.16187351584,40117.46364405835,1,4,0.33048356539579676,1,Si,Propia,0,2,Soltero,0
44,44776.14611939965,32494.1380606093,24,1,0.7932366036583612,0,Si,Alquiler,4,2,Casado,0
44,102753.38955214058,22598.734309896405,19,2,0.5098484849918062,3,Si,Alquiler,0,2,Casado,1
51,56713.34966162022,42875.507618758646,25,3,0.6649531945188283,1,Si,Alquiler,1,5,Casado,1
38,87825.23165009971,41238.812330202665,26,1,0.5091587010965323,1,Si,Alquiler,1,2,Casado,0
47,84914.92228953159,924.0289850745503,24,3,0.5057696063848446,1,Si,Propia,2,3,Soltero,0
50,60366.19962761957,29359.448616827103,28,3,0.0736114605149526,4,No,Hipoteca,2,4,Soltero,1
45,68778.27119514627,47805.210629344016,2,3,0.8130295833211618,1,Si,Alquiler,2,0,Soltero,0
64,65601.78537798689,51149.78558604357,7,1,0.7260843863622863,1,No,Alquiler,4,0,Casado,0
50,21393.464215207296,37418.17581270574,26,3,0.2507448572233725,0,Si,Propia,2,5,Divorciado,1
22,51432.258861325405,25334.228765072134,1,4,0.7062912132577479,2,Si,Propia,3,2,Soltero,0
65,76856.18084861651,38426.39588464872,29,3,0.6128418836210842,1,No,Alquiler,3,2,Soltero,1
36,88154.65793404155,46155.46862583567,18,0,0.5307660982823647,1,Si,Hipoteca,2,4,Soltero,0
21,31984.008204201255,32316.63898019129,16,5,0.4425285239788243,1,No,Alquiler,1,4,Divorciado,1
52,63220.78254532549,34572.08291156842,4,2,0.37987539919926716,0,Si,Propia,1,2,Casado,0
66,53771.75533193836,25003.93691329362,19,2,0.7480321939357985,3,Si,Alquiler,4,3,Divorciado,1
34,47053.14838546011,3264.295978326405,28,1,0.4269858102319163,0,No,Alquiler,2,2,Casado,0
61,58900.065730625654,26512.717594956892,16,0,0.49444869220654813,2,Si,Propia,2,2,Casado,0
45,55449.93526665343,16457.72108238932,9,3,0.7314003293886562,1,No,Hipoteca,1,2,Soltero,1
47,63535.189221814704,16521.572446739174,8,2,0.63255382585364,1,Si,Alquiler,1,2,Casado,0
46,86042.91902375131,58676.689783203125,21,2,0.15299078653206655,1,No,Alquiler,2,2,Casado,0
63,69603.18977161752,49031.14755461,5,4,0.2831179117142884,0,Si,Alquiler,1,2,Casado,0
70,57764.781471817565,0.0,29,4,0.23553265027898881,1,Si,Propia,1,3,Casado,0
23,96615.62642057697,8302.424474473202,10,1,0.48901234592227083,1,Si,Propia,6,2,Soltero,0
52,77748.2398970084,22728.75910894863,1,1,0.30357191005751993,1,Si,Alquiler,1,2,Soltero,0
58,47690.03903491629,17187.355397280757,29,1,0.3235905576571699,2,Si,Propia,2,1,Soltero,0
54,19571.98994117737,36348.36547007583,22,0,0.35310836694635955,2,Si,Propia,4,4,Casado,1
41,25304.23297698836,5128.298443855969,11,2,0.47418870992581486,3,No,Alquiler,1,1,Soltero,1
46,73330.81120789086,49170.6392259723,11,2,0.3477822337514472,0,No,Alquiler,3,1,Casado,0
66,34242.18801867547,29119.88910116348,15,2,0.5936708125870349,0,Si,Alquiler,6,3,Casado,0
63,24798.613072201297,23189.75910577646,24,0,0.18188429598979444,1,Si,Propia,2,3,Soltero,1
70,31047.86683282001,29713.61114568454,21,5,0.1039901480528605,1,Si,Propia,3,0,Casado,0
48,32815.39219773249,21649.838529699366,26,0,0.2695154687964796,1,Si,Propia,3,2,Casado,0
52,71266.19169455627,0.0,23,3,0.19664718901428044,0,No,Alquiler,4,1,Divorciado,0
50,46081.448105443094,30238.519615429526,11,0,0.4111459076858595,2,No,Alquiler,2,3,Casado,0
69,15690.634992514853,23585.072227308836,20,1,0.32005199964272313,1,Si,Propia,2,1,Soltero,0
38,50776.122444058914,10910.859746944941,17,0,0.14025392344751164,1,Si,Hipoteca,5,1,Casado,0
49,55556.65331120604,51948.59662833162,12,2,0.136481586238491,0,Si,Alquiler,4,2,Soltero,0
40,38016.57846397871,43388.76026786454,14,0,0.43657960398956003,2,No,Hipoteca,2,0,Casado,0
50,78897.1271048175,78777.13413158503,15,1,0.5801585132435352,1,Si,Propia,1,2,Soltero,0
20,39476.52785769288,46696.57002384907,3,0,0.25885359241613926,2,Si,Alquiler,4,4,Casado,0
35,77708.44216592876,17131.298659394466,11,1,0.38253194781804495,2,Si,Alquiler,4,0,Casado,0
42,64919.56949187441,11884.212427964256,16,1,0.27157417537958484,2,Si,Propia,1,2,Casado,0
59,73165.13770111019,20113.887974272904,0,3,0.3696606339980127,0,Si,Hipoteca,4,2,Soltero,0
48,22536.22897984013,16667.427686427094,21,4,0.7524451988772172,0,Si,Hipoteca,1,1,Casado,1
71,52457.754805952565,32175.667277079316,17,4,0.8999076766594193,0,No,Propia,1,2,Soltero,1
20,48679.299885630775,0.0,21,1,0.3107352415190816,0,Si,Alquiler,5,1,Soltero,0
57,15000.0,42945.73128092063,15,3,0.2977288304878237,0,No,Propia,1,0,Casado,1
63,77626.51824507273,31823.927387428554,0,3,0.48642626661486355,0,Si,Hipoteca,3,1,Divorciado,0
41,29564.977577316255,40649.28615577391,26,1,0.42410684595713194,0,No,Propia,4,3,Casado,1
67,34760.804279100426,7117.07045944954,9,0,0.5362471940256356,0,No,Hipoteca,2,1,Soltero,1
49,24667.104110056855,34933.77540672113,18,0,0.375027297166898,3,Si,Hipoteca,2,2,Casado,1
64,67529.65815175933,55983.53161739272,15,1,0.36358436366138336,0,Si,Alquiler,2,2,Casado,0
39,15000.0,12789.854977995681,13,0,0.48831546335497245,0,Si,Alquiler,2,4,Soltero,0
40,65446.8700116142,12242.885850455874,24,2,0.4484340183041292,0,Si,Propia,3,4,Divorciado,0
19,76112.84965608652,44239.149334345304,1,2,0.30359400285696514,2,No,Propia,2,3,Casado,0
44,63429.46069064402,10618.97896924834,23,2,0.4247783944912108,1,No,Propia,0,3,Divorciado,0
59,67815.71209616073,25334.320336854613,5,3,0.42531134395751685,1,Si,Alquiler,2,1,Casado,0
19,68988.66173945107,59514.6535798469,27,2,0.0,0,No,Propia,4,1,Casado,0
43,26264.391831855897,12526.622161547479,21,1,0.38858008795236026,1,Si,Propia,5,1,Casado,0
34,85868.3744916086,60888.84197748531,22,4,0.580619710271745,1,Si,Alquiler,4,1,Casado,0
57,38498.093646662535,23284.365160917383,4,3,0.31228337516656357,0,Si,Hipoteca,4,1,Casado,0
50,48340.3095602507,7575.973463222992,11,0,0.25119344053997494,0,Si,Alquiler,4,2,Casado,0
26,41684.06704122602,42074.083102452554,26,3,0.2519641709167768,0,Si,Hipoteca,7,2,Casado,0
60,62288.553021932734,32154.96269252135,3,2,0.46571828497095275,1,No,Hipoteca,1,2,Soltero,0
71,36549.068921564445,30263.605217733788,21,1,0.20265495314256635,0,Si,Propia,2,1,Soltero,0
65,51672.893105934214,14625.634789632693,23,1,0.44761047260122405,1,Si,Hipoteca,1,5,Divorciado,0
56,19116.404571349878,32009.059009042292,3,2,0.43178962079279704,0,Si,Alquiler,4,1,Casado,1
46,79116.63021253928,0.0,4,2,0.13322672162044918,0,Si,Alquiler,3,1,Soltero,0
59,66768.52364875509,34375.29473569542,6,5,0.5891050854819826,0,Si,Propia,6,2,Casado,0
72,42693.505952455766,55944.98400372107,5,2,0.650331554265515,1,Si,Alquiler,4,2,Soltero,1
43,38271.27424935474,0.0,12,3,0.45028076261604877,1,Si,Propia,4,5,Casado,0
52,66115.70615794242,21864.495674122216,3,1,0.40772679181426635,2,Si,Hipoteca,4,0,Soltero,0
67,32317.665484100955,12507.203717038916,12,4,0.2998321257195151,3,Si,Hipoteca,1,5,Casado,1
42,53134.13289412922,0.0,3,3,0.3075277701687919,0,Si,Alquiler,6,0,Casado,0
41,79034.96968578515,0.0,9,3,0.31339334933070795,0,Si,Alquiler,3,1,Soltero,0
30,29718.572021570188,6383.281660157292,19,1,0.5486630935695263,0,Si,Alquiler,2,5,Casado,1
24,59215.02072800507,25152.467692271854,0,3,0.5145561976028333,2,Si,Propia,3,0,Casado,0
74,57893.13167338731,52982.74096937069,20,3,0.00579669917272857,1,Si,Propia,2,3,Casado,0
53,47566.57953343293,0.0,7,2,0.103676124563093,0,No,Hipoteca,2,1,Casado,0
62,37405.26039740158,35887.85518272413,6,0,0.2343323454067206,3,Si,Propia,2,1,Divorciado,1
37,80369.92642235963,34392.831732340295,4,1,0.30700990465834027,1,Si,Alquiler,2,1,Casado,0
18,35060.78410582585,63439.2592014655,2,1,0.4862236735011385,0,No,Alquiler,2,0,Divorciado,1
25,15000.0,41420.629287942946,14,1,0.2921426631461914,0,Si,Hipoteca,6,1,Soltero,1
63,66013.33979077585,42571.98986060759,26,0,0.48379122086003706,1,Si,Propia,6,3,Casado,0
33,19967.41625580415,43986.007994358006,16,0,0.7192810602628544,0,No,Hipoteca,4,2,Casado,1
31,67297.02862137718,11515.359693616123,28,1,0.2834992825657199,2,No,Propia,1,5,Soltero,0
29,83372.5811960861,18543.549528391188,22,0,0.2169892536364208,0,No,Hipoteca,6,1,Divorciado,0
68,65743.74695996685,52337.36324541476,12,1,0.17459262638595596,2,Si,Alquiler,5,2,Casado,0
40,76785.28254718728,0.0,14,3,0.1930641864785032,1,Si,Propia,6,2,Casado,0
32,100501.22767324117,16353.77855585739,26,5,0.5108713596980721,4,No,Propia,4,3,Soltero,1
45,74169.01156522367,3383.8147627600083,18,4,0.5517144223401942,0,Si,Hipoteca,3,4,Soltero,0
51,58264.3348156359,34684.88084078542,19,2,0.5253405769556047,0,No,Propia,3,4,Soltero,0
19,90848.7045880912,21567.82829377761,13,2,0.19015328495247288,0,Si,Alquiler,2,1,Soltero,0
49,93869.38862116462,42519.40949977435,20,2,0.3233102028756071,3,Si,Alquiler,2,1,Divorciado,0
40,94219.2945814855,27820.09678577237,12,4,0.32392459700087406,1,Si,Alquiler,2,0,Casado,0
39,37696.412120099936,0.0,11,3,0.7432887248759729,0,Si,Alquiler,3,1,Soltero,0
68,16149.5410375399,2.647214749660634,23,2,0.45919845259905046,1,Si,Alquiler,0,2,Divorciado,0
42,36170.19541412783,29879.029627218297,28,3,0.42208543559352923,1,Si,Propia,3,3,Soltero,0
39,67591.04039482938,14577.300655327443,22,2,0.4555958390563203,2,Si,Hipoteca,7,0,Casado,0
39,53978.973633302645,19347.32294445304,8,2,0.31411145967239223,1,Si,Propia,2,3,Casado,0
66,44837.975370578824,48768.30843578228,26,3,0.480606615321889,0,Si,Propia,4,0,Casado,0
69,64012.034970123386,45180.65353734438,2,2,0.304310493288879,3,Si,Propia,2,3,Casado,0
59,15000.0,65954.67681154716,29,2,0.6855426516790436,2,Si,Alquiler,1,2,Divorciado,1
23,53529.23246728853,23673.28910519871,10,1,0.2257252755641873,5,No,Hipoteca,2,5,Soltero,1
32,77961.44112119693,17177.06731094268,9,1,0.4377888361460579,1,Si,Propia,4,2,Soltero,0
71,63732.89111395572,38363.7792885782,0,2,0.5340837679159383,0,No,Alquiler,4,3,Casado,1
60,67295.24554584321,18784.110615200498,16,0,0.38400157904335097,0,Si,Alquiler,3,4,Casado,0
54,89934.31974881288,19438.777739485253,27,0,0.42540052546617296,2,Si,Hipoteca,3,3,Casado,0
50,48346.417878158325,25957.968121363276,25,1,0.3597645685193294,1,No,Hipoteca,4,2,Soltero,0
25,33672.70846624159,63054.979116337585,12,2,0.2173790244328871,3,Si,Alquiler,3,2,Casado,1
70,79737.87606662605,44079.316102572535,13,0,0.7468016095572562,0,Si,Alquiler,5,1,Divorciado,0
61,79278.01577584818,46176.40804555699,0,3,0.32828445544760343,0,Si,Hipoteca,7,2,Soltero,0
61,63957.29186889492,62157.08673616493,1,1,0.1388696978241773,0,Si,Alquiler,5,2,Soltero,1
22,45990.72498543879,48050.659201506496,1,2,0.25538652394075123,1,No,Propia,2,2,Divorciado,1
56,50034.49127519962,7371.887797299252,6,1,0.665749367776981,0,No,Alquiler,2,2,Casado,0
21,18080.676196722834,47747.647282822676,8,1,0.8554257517518469,0,No,Alquiler,3,1,Soltero,1
23,77823.66325518007,50285.09714230515,23,1,0.4743412538785638,0,Si,Propia,1,4,Soltero,0
